,colsample_bytree,max_depth,min_child_weight,train,n_estimators,valid
66,0.763110851176,4.0,3.0,0.1934482,669,0.193836690677
67,0.711206843738,9.0,1.0,0.1808056,321,0.177285773718
68,0.928488424682,5.0,1.0,0.1844114,459,0.176234033498
69,0.96315924974,7.0,2.0,0.1778882,325,0.174136384278
70,0.903692816199,7.0,2.0,0.1773946,372,0.174591241915
71,0.575847272365,7.0,5.0,0.1788828,421,0.174505284225
72,0.625873656833,2.0,1.0,0.2593284,1217,0.247869823944
73,0.842490771969,5.0,2.0,0.1839172,473,0.180621458518
74,0.686517734943,12.0,7.0,0.1806488,436,0.180086429649
75,0.37640467516,6.0,1.0,0.1823024,469,0.185132563657
76,0.895270847662,8.0,28.0,0.2041882,616,0.198860585259
77,0.471493251277,4.0,12.0,0.1989362,693,0.203494620275
78,0.525749181648,10.0,4.0,0.1808514,409,0.178705062331
79,0.667630405881,11.0,3.0,0.1815686,281,0.186385382163
80,0.966022338238,3.0,2.0,0.212587,802,0.209510446451
81,0.741618764807,7.0,16.0,0.1902116,642,0.190104305023
82,0.550355459632,8.0,9.0,0.1888762,396,0.185041043851
83,0.420422022257,5.0,1.0,0.1817772,506,0.18169640322
84,0.902801709295,4.0,6.0,0.193012,641,0.192902461558
85,0.858537734232,1.0,34.0,0.4127186,1003,0.413457082972
86,0.644597329515,6.0,24.0,0.2012854,701,0.206348441388
87,0.351710777504,3.0,368.0,0.5870226,48,0.591936088398
88,0.805501011482,10.0,1.0,0.1840348,306,0.179646539976
89,0.29876717107,12.0,57.0,0.246766,1021,0.25008278167
90,0.60868972952,9.0,2.0,0.1781214,325,0.179911352064
91,0.585415208643,11.0,4.0,0.1833676,269,0.180048276372
92,0.703702681109,8.0,5.0,0.1778324,392,0.181530338613
93,0.84127647718,7.0,2.0,0.1769108,396,0.178480310039
94,0.746179719291,6.0,2331.0,0.693147,0,0.693147182465
95,0.800463543854,13.0,905.0,0.693147,0,0.693147182465
96,0.500637889301,16.0,147.0,0.3717334,633,0.343257697837
97,0.823675900151,9.0,17.0,0.1873314,681,0.193655755708
98,0.771139786142,2.0,13.0,0.2380656,1547,0.240388226084
99,0.668454972101,5.0,8.0,0.1844066,554,0.188812744365
