,colsample_bytree,max_depth,min_child_weight,train,n_estimators,valid
68,0.970732723019,19.0,706.0,0.5653264,29,0.54950717406
69,0.821750674253,17.0,3.0,0.1300172,236,0.129268395495
70,0.779049644931,18.0,37.0,0.1519462,634,0.148483836328
71,0.712077282886,15.0,1.0,0.1324266,266,0.134855367675
72,0.657599344018,16.0,14.0,0.1338122,519,0.134334464261
73,0.560636992611,19.0,1.0,0.134353,293,0.138053738825
74,0.845071404443,13.0,2.0,0.130601,293,0.127960176528
75,0.917785005092,14.0,10.0,0.1310652,395,0.126747434468
76,0.599700265802,15.0,3.0,0.132603,288,0.133957988431
77,0.746524908092,17.0,6.0,0.130399,376,0.129042942959
78,0.872786188641,20.0,4.0,0.1310282,282,0.130627655809
79,0.673279634136,18.0,19.0,0.1377788,569,0.139094719574
80,0.992018607604,12.0,26.0,0.1418466,534,0.14121954737
81,0.707509784161,10.0,89.0,0.1844044,1235,0.175132094949
82,0.636269383962,7.0,13.0,0.1363032,513,0.136505067225
83,0.801927460924,19.0,153.0,0.2229672,2206,0.209935045592
84,0.840922479695,16.0,2.0,0.129243,258,0.130921534881
85,0.941417713544,16.0,1.0,0.133605,260,0.134128756764
86,0.966208833362,9.0,2.0,0.1312808,265,0.130789500598
87,0.885339020253,14.0,5.0,0.1295798,318,0.127866109638
88,0.733707362573,2.0,1.0,0.1763412,1837,0.184731574353
89,0.853098826289,5.0,8.0,0.135111,591,0.132832063543
90,0.925388058608,12.0,2.0,0.1302064,254,0.129132275108
91,0.760147307093,10.0,1.0,0.129729,256,0.129922298375
92,0.815660846833,11.0,3.0,0.1286236,313,0.131246018594
93,0.81464220893,8.0,3.0,0.130662,335,0.129916339484
94,0.16071038292,11.0,16.0,0.1957298,979,0.201300320666
95,0.831545186476,9.0,1.0,0.130754,213,0.12629829249
96,0.908806524561,4.0,4.0,0.1374246,729,0.140101850637
97,0.784374029957,13.0,1.0,0.1298716,240,0.130527777072
98,0.619114664905,6.0,3.0,0.133878,469,0.133005499848
99,0.886721837569,8.0,2.0,0.1315286,262,0.131945798738
