,colsample_bytree,max_depth,min_child_weight,train,n_estimators,valid
44,0.463093820148,1.0,1.0,0.364022,1393,0.36505531139
45,0.693897272433,7.0,2.0,0.196873,212,0.186745356925
46,0.774768052759,6.0,125.0,0.2296236,753,0.218652890658
47,0.86237412418,10.0,6.0,0.197346,103,0.185356784301
48,0.593345068336,4.0,3.0,0.2073958,490,0.197086514367
49,0.708164868383,15.0,18.0,0.2021764,167,0.192512093213
50,0.964754768151,14.0,1.0,0.196212,61,0.180802527276
51,0.241808097079,12.0,29.0,0.2522706,624,0.24296882445
52,0.659049352375,11.0,2.0,0.1973894,104,0.187562278681
53,0.424440909873,2.0,234.0,0.27012,2414,0.253070941793
54,0.312905988356,6.0,82.0,0.230709,843,0.219253855662
55,0.998350173076,8.0,797.0,0.4253374,632,0.389195470274
56,0.924124436053,20.0,52.0,0.2099798,310,0.201267481806
57,0.8720572895,14.0,4.0,0.1947572,87,0.181367361118
58,0.160894660447,4.0,139.0,0.3792506,795,0.377521446859
59,0.523691190424,9.0,374.0,0.2996042,1394,0.271366218408
60,0.816294763638,10.0,1.0,0.194021,78,0.181067849841
61,0.565622909242,16.0,10.0,0.205567,150,0.19539125909
62,0.633806808304,12.0,7.0,0.198379,126,0.188065784269
63,0.100229129613,7.0,14.0,0.4088668,569,0.398572363862
64,0.7678899941,11.0,39.0,0.208024,329,0.200294427032
65,0.976453521881,9.0,1.0,0.1916478,90,0.178219293851
66,0.919998751726,8.0,1.0,0.1916994,106,0.180809006482
67,0.875392233618,10.0,4.0,0.194731,99,0.185613903107
68,0.971514289542,9.0,3.0,0.1941426,112,0.182574357677
69,0.825136737188,6.0,1.0,0.1976512,223,0.185774156118
70,0.787464572369,13.0,2.0,0.1951124,79,0.183479784985
71,0.73419977397,7.0,1.0,0.1951104,166,0.182063406092
72,0.923585040645,8.0,2.0,0.1929006,118,0.183975479898
73,0.98623163548,5.0,1.0,0.199276,253,0.188587262992
74,0.883493529001,11.0,5.0,0.196266,104,0.183640937377
75,0.960141591225,9.0,1.0,0.1916478,90,0.178219293851
76,0.948712103123,12.0,3.0,0.1936632,92,0.184265280225
77,0.99709685069,3.0,2.0,0.2091534,647,0.200606422291
78,0.833744213162,10.0,7.0,0.1962008,139,0.184862695613
79,0.754476548674,13.0,21.0,0.2028134,170,0.191868524428
80,0.856511865922,5.0,4.0,0.2016996,293,0.190297290471
81,0.670453218931,2.0,1.0,0.2254,1492,0.210812164449
82,0.715745213337,14.0,12.0,0.1998442,110,0.191168977065
83,0.478756279673,7.0,2331.0,0.6931456,8,0.693146814942
84,0.96674177787,4.0,3.0,0.202637,418,0.189730381766
85,0.910801848225,18.0,2.0,0.1944176,63,0.182563114972
86,0.805404950074,11.0,68.0,0.21477,403,0.204129996288
87,0.935745749838,6.0,5.0,0.1988002,221,0.18835729511
88,0.898123047507,8.0,9.0,0.1975102,144,0.185280452254
89,0.790079377921,10.0,1.0,0.1943324,86,0.18483708499
90,0.846649551758,15.0,14.0,0.1992344,141,0.186607582407
91,0.322119938612,16.0,2.0,0.2405444,300,0.228846749344
92,0.60630659774,9.0,36.0,0.2090918,282,0.200205392808
93,0.68774541794,7.0,332.0,0.288313,1280,0.260432860592
94,0.998792899042,12.0,592.0,0.3749312,644,0.321477653372
95,0.21584257863,8.0,1.0,0.267038,382,0.252303223964
96,0.935927321479,13.0,1120.0,0.4867228,217,0.442237256316
97,0.495088993372,11.0,4.0,0.214496,201,0.2002140561
98,0.41889204535,9.0,1.0,0.2113606,183,0.19619837197
99,0.959613248582,10.0,6.0,0.1948062,112,0.186251112212
