,colsample_bytree,max_depth,min_child_weight,train,n_estimators,valid
34,0.86051371471,18.0,15.0,0.1216994,1063,0.128864155749
35,0.732692952295,19.0,118.0,0.1890412,2386,0.176167793196
36,0.615108787418,17.0,40.0,0.138159,1569,0.143251307347
37,0.90301369717,9.0,2.0,0.1159138,803,0.131826696832
38,0.879829190176,9.0,2.0,0.1152602,880,0.12555651937
39,0.831780884037,5.0,2944.0,0.693146,0,0.693147182465
40,0.706592794935,8.0,3.0,0.1117234,896,0.127416230341
41,0.632548592121,8.0,3.0,0.1145444,924,0.127540923768
42,0.478852847645,7.0,20.0,0.1276774,1366,0.1330886543
43,0.592817688067,1.0,4.0,0.408192,1398,0.416375759399
44,0.347365289977,5.0,99.0,0.1785454,2615,0.168795240732
45,0.645998131343,8.0,1.0,0.1122474,787,0.128825125951
46,0.680768779282,5.0,1.0,0.1149936,1043,0.126255848785
47,0.53414745221,1.0,1.0,0.4066734,1609,0.414273598546
48,0.443916021344,11.0,4.0,0.1156422,1164,0.127635621451
49,0.562911510393,8.0,1.0,0.1135996,727,0.125916239068
50,0.698355173485,6.0,71.0,0.1576126,2474,0.156818490084
51,0.2524884066,4.0,2.0,0.1260826,1393,0.139470660036
52,0.65273525009,9.0,259.0,0.3205318,1318,0.279435949804
53,0.336691494941,2.0,5.0,0.1832102,3692,0.181006272783
54,0.747342623763,12.0,3.0,0.1162408,919,0.135012792067
55,0.959306196168,7.0,136.0,0.2031814,2429,0.179705592974
56,0.82761617282,10.0,21.0,0.127447,1256,0.128927560302
57,0.407115452162,12.0,10.0,0.121417,1243,0.124096846132
58,0.498308701334,6.0,15.0,0.126283,1142,0.12820425642
59,0.592887288878,4.0,1.0,0.1235888,1328,0.135379862946
60,0.694962783086,8.0,797.0,0.673696,17,0.634524511144
61,0.773212139286,14.0,47.0,0.142365,1656,0.147048562411
62,0.553669953443,11.0,31.0,0.1378194,1228,0.137003693286
63,0.657318773369,2.0,3.0,0.1989778,2959,0.200743267109
64,0.156867918817,13.0,1.0,0.1381576,1311,0.145766408161
65,0.561836376499,8.0,1.0,0.113216,770,0.128438355154
66,0.620103429789,6.0,2.0,0.1137984,860,0.121144342788
67,0.489973282787,7.0,1.0,0.1139152,857,0.125230181461
68,0.589236037927,9.0,1.0,0.1144526,807,0.131738595765
69,0.707924931151,10.0,2.0,0.1169732,733,0.136196076849
70,0.420878770438,8.0,5.0,0.1179786,937,0.125921578453
71,0.457566731402,4.0,2.0,0.1254598,1174,0.137264364778
72,0.811954321699,11.0,8.0,0.1165598,1035,0.124402920775
73,0.520839393812,10.0,1.0,0.1184952,717,0.129304231748
74,0.367747495894,5.0,5.0,0.1176322,1154,0.12892757499
75,0.537954434791,3.0,3.0,0.1414198,2046,0.146130870291
76,0.676273308756,7.0,1.0,0.1099306,919,0.125250070406
77,0.747497448888,9.0,12.0,0.1220458,950,0.129175043502
78,0.669102395274,7.0,2.0,0.1118308,845,0.125877626528
79,0.925223548516,7.0,16.0,0.1217968,1140,0.125528108882
80,0.67313363573,5.0,2.0,0.1138158,1079,0.131249835748
81,0.887685283382,6.0,4.0,0.1130856,962,0.121152502186
82,0.780500071279,3.0,6.0,0.136701,2007,0.142086324967
83,0.717736428132,4.0,25.0,0.132774,1686,0.138535757539
84,0.817326665716,12.0,9.0,0.1191754,879,0.127268079166
85,0.858737210778,7.0,381.0,0.435854,818,0.37511013946
86,0.996030395113,2.0,2.0,0.2043336,2950,0.201200077927
87,0.75937779095,14.0,67.0,0.1564116,2041,0.154899883
88,0.630875271889,9.0,3.0,0.1146168,739,0.127510133765
89,0.604765116997,6.0,6.0,0.1175984,813,0.128229789777
90,0.741388418695,7.0,13.0,0.1201516,1067,0.128964723788
91,0.796845847136,5.0,1.0,0.1127694,1050,0.124686782294
92,0.837056059656,1.0,3.0,0.4070278,1559,0.41460998564
93,0.678991333118,10.0,43.0,0.1399652,1757,0.139667890494
94,0.578497970487,4.0,35.0,0.1406418,1663,0.138978296428
95,0.306398981919,13.0,171.0,0.2334494,2482,0.209876675161
96,0.96088212275,11.0,4.0,0.1181964,754,0.129892291724
97,0.635565536713,8.0,1.0,0.1148852,743,0.128897545885
98,0.229804602341,6.0,2.0,0.1178962,1183,0.12645248467
99,0.464988054923,9.0,59.0,0.1539572,1761,0.149586100814
