,colsample_bytree,max_depth,min_child_weight,train,n_estimators,valid
52,0.968961510075,11.0,69.0,0.110186,1956,0.105724328211
53,0.534912223372,9.0,746.0,0.3954862,1541,0.354366197244
54,0.336691494941,12.0,1.0,0.0940192,916,0.0945229440138
55,0.709406787817,6.0,4.0,0.0914296,897,0.0928966200002
56,0.407485525876,2.0,9.0,0.1359298,4679,0.139069207081
57,0.777976059669,15.0,2.0,0.094626,813,0.0933091125562
58,0.63750928921,10.0,48.0,0.1038556,1554,0.10129633499
59,0.472757381089,13.0,1.0,0.0923678,956,0.0947140877942
60,0.159780829924,5.0,347.0,0.2141006,3377,0.186632194463
61,0.578536406258,8.0,3.0,0.089207,808,0.0897917494533
62,0.348704520071,20.0,36.0,0.099765,1758,0.0982765068484
63,0.862962184805,3.0,15.0,0.1052722,2708,0.111920299437
64,0.908046922317,14.0,9.0,0.0911692,1041,0.091614088856
65,0.581819394342,8.0,3.0,0.089207,808,0.0897917494533
66,0.526669249392,7.0,5.0,0.0919386,893,0.0925101346951
67,0.660890347492,9.0,1.0,0.0907424,710,0.0904303067824
68,0.732263587086,4.0,3.0,0.0954008,1597,0.10168327795
69,0.612393565134,10.0,2.0,0.0903544,804,0.088995122628
70,0.8127142605,11.0,23.0,0.093628,1383,0.0940496834851
71,0.5583536043,6.0,7.0,0.0910722,1106,0.0955350491936
72,0.469877598917,8.0,1.0,0.0888332,832,0.0893722159596
73,0.433998388082,7.0,1.0,0.0891236,825,0.0910152642149
74,0.207567156479,3.0,1.0,0.1116092,2939,0.116899562182
75,0.285118438855,5.0,1.0,0.0931672,1190,0.0994113292572
76,0.376365741885,7.0,1.0,0.0902264,742,0.0899834096178
77,0.314704962221,12.0,2.0,0.0921192,994,0.0920965718766
78,0.462298596579,9.0,5.0,0.091122,958,0.0893784518408
79,0.244630167096,4.0,1.0,0.1015174,1614,0.103800644863
80,0.106003115061,7.0,227.0,0.1647534,4633,0.153623197457
81,0.448268710006,11.0,4.0,0.0902122,957,0.0919290658261
82,0.510224045962,5.0,2.0,0.0930106,1080,0.0957028822963
83,0.424177011171,1.0,1.0,0.3533914,2730,0.35368642166
84,0.359962035613,10.0,10.0,0.0915968,1276,0.0934399530691
85,0.412258350409,6.0,1.0,0.090869,907,0.0918651682333
86,0.309849675116,9.0,6.0,0.092565,1128,0.0967088743411
87,0.251639061338,8.0,139.0,0.1299178,3512,0.122264582084
88,0.391198339816,4.0,16.0,0.098351,1918,0.100662858847
89,0.178062333935,6.0,62.0,0.1106984,2742,0.108923731938
90,0.483587919872,17.0,2.0,0.0917108,810,0.0935757997773
91,0.541835757998,3.0,928.0,0.4371,1445,0.40615176723
92,0.511747431806,7.0,4.0,0.09093,879,0.0910669511603
93,0.677319946024,12.0,12.0,0.091451,1061,0.0917769953367
94,0.620792576075,5.0,1.0,0.0917636,1099,
95,0.59946214853,14.0,3.0,0.0908156,762,0.0947812951627
96,0.371321380593,2.0,88.0,0.1338608,4960,0.138053923408
97,0.459917227539,13.0,2049.0,0.693146,0,0.693147182465
98,0.271532371655,11.0,2.0,0.0930038,1019,0.0961686404188
99,0.327203430093,8.0,6.0,0.0912154,1263,0.0903561879838
