,colsample_bytree,max_depth,min_child_weight,train,n_estimators,valid
40,0.890553450541,5.0,130.0,0.1804564,1133,0.164018661392
41,0.947002298844,20.0,25.0,0.1456906,395,0.138290380058
42,0.705178734377,14.0,2.0,0.1447208,156,0.135258666677
43,0.644736504032,1.0,60.0,0.3187546,1338,0.308697905494
44,0.81531714646,8.0,12.0,0.1453582,360,0.138784186704
45,0.357065789395,12.0,3.0,0.1577702,267,0.146608844165
46,0.5751392157,16.0,174.0,0.1915362,1609,0.171006255722
47,0.771664139555,18.0,1.0,0.1513694,132,0.144208663737
48,0.445932075811,7.0,31.0,0.1548148,605,0.143410457379
49,0.232586320583,11.0,276.0,0.224813,2528,0.204188717591
50,0.864999718873,14.0,9.0,0.144052,230,0.136339586398
51,0.640362489736,17.0,2.0,0.1475352,171,0.139553645312
52,0.329053756054,15.0,4.0,0.1611216,364,0.149666732128
53,0.768532053041,5.0,859.0,0.3855512,686,0.35182686391
54,0.923393363809,19.0,82.0,0.164161,811,0.149162325325
55,0.493708753745,10.0,47.0,0.1566166,766,0.14309573325
56,0.966080488054,8.0,22.0,0.1459604,376,0.138664415819
57,0.741981564282,12.0,7.0,0.143098,262,0.135474901883
58,0.675623574145,12.0,7.0,0.143556,268,0.136860829793
59,0.563930443346,11.0,11.0,0.1453244,310,0.13782698991
60,0.722012493884,7.0,1.0,0.1427808,293,0.13709401014
61,0.82218907537,4.0,1.0,0.1563368,725,0.14495021033
62,0.700579424944,6.0,1.0,0.1456712,407,0.140230029187
63,0.630549504373,7.0,4.0,0.1448998,361,0.140006014904
64,0.874663476312,2.0,485.0,0.3021474,691,0.262401640023
65,0.760648627054,9.0,7.0,0.1422746,291,0.134289203648
66,0.78968609022,8.0,3.0,0.1437888,278,0.134973930691
67,0.721936977389,9.0,5.0,0.1427126,249,0.136115300442
68,0.614021030276,9.0,2.0,0.1442064,229,0.136407482287
69,0.71753572199,5.0,1.0,0.1503968,578,0.144188161343
70,0.678721543537,6.0,1.0,0.1473438,436,0.140214364511
71,0.665557723728,4.0,5.0,0.1551114,815,0.146729103728
72,0.74605216376,10.0,2.0,0.1438332,173,0.135090506851
73,0.504721160647,6.0,3.0,0.14699,501,0.139148514021
74,0.589948801861,9.0,1.0,0.1455082,196,0.138493351512
75,0.551229097559,7.0,2.0,0.1457052,344,0.13882736258
76,0.828052890648,1.0,16.0,0.3161,1425,0.304656680177
77,0.790254320862,8.0,5.0,0.1431414,303,0.136879856142
78,0.851463775691,3.0,37.0,0.1605412,1433,0.150906131625
79,0.439088892566,2.0,8.0,0.1797674,2439,0.170418451086
80,0.406681560098,10.0,4.0,0.1492996,288,0.139093696022
81,0.754372451803,4.0,25.0,0.1557398,843,0.145049380022
82,0.908946637616,7.0,2.0,0.1435336,305,0.139319920088
83,0.719093294843,5.0,3.0,0.1500874,549,0.141425936881
84,0.623784406894,9.0,1.0,0.1438184,194,0.137881009022
85,0.649908479051,11.0,14.0,0.1456742,355,0.138269584836
86,0.805135590254,6.0,6.0,0.1463254,434,0.137376004527
87,0.47441006094,8.0,9.0,0.14805,435,0.139580316645
88,0.528506027734,13.0,1.0,0.15461,196,0.146312812265
89,0.590643949748,10.0,18.0,0.1488924,435,0.136272304957
90,0.689322221775,7.0,149.0,0.1854416,1228,0.167603456509
91,0.773233192311,5.0,256.0,0.2145732,1572,0.195839440621
92,0.876285181011,11.0,72.0,0.1610604,845,0.146031640132
93,0.958003453196,9.0,98.0,0.1687526,967,0.1537660441
94,0.99815265654,12.0,11.0,0.1435606,261,0.133922447484
95,0.838391306431,6.0,2.0,0.1463376,411,0.141636263233
96,0.16071038292,2.0,3.0,0.2055118,2452,0.195180623455
97,0.567302835113,4.0,5.0,0.1562852,784,0.14992010722
98,0.900053402229,8.0,58.0,0.1564422,760,0.144408150134
99,0.608371713654,9.0,29.0,0.151337,480,0.141883020683
